line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M8,0,0,Balard,33.2450930944,58.541668,10648.5884874,.168586,.306266,.335441,.200386,.190007,.424592,370382,30591.5,.114879,.232365,201.287,20.228621,34848.1,20696800,105292,127923,31569,56446.2,45929.7,27652.9,74757.89999999999,30062.1,81903.60000000001,0,28780.7,0,43157.8,4995.59,0,0,683901,0,21424.7,1605480,457666,8233.030000000001,,0,0,0,0,274.212,0,111225,0,0,78.83669999999999,126567,0,0,0,21304,0,0,822.864,0
M8,1,100,,33.6140685597,57.857143,10755.3123372,.173461,.299043,.330671,.201666,.176438,.408086,370011,30832.3,.115591,.269523,236.748,18.88323,44981.2,23840600,112114,141879,34975.2,58229.7,45182.1,30197.2,77683,38945.1,86047.2,0,29634,0,49739.5,11216,0,0,792482,0,35900.1,1578770,515302,8553.76,,0,0,0,0,1135.83,0,130573,0,0,1348.84,153806,0,0,0,25904.1,0,0,1865.21,0
M8,2,200,,33.0830851426,53.10606,10527.1878798,.180192,.293319,.321997,.196736,.199162,.357181,371869,30880.9,.122421,.356158,307.403,15.139959,68118.89999999999,28824200,126873,158629,45129.8,61789.5,38555.9,38262.5,86344.10000000001,52637.5,82215.89999999999,0,31722.1,0,62472.8,31829.1,0,0,935309,308.599,68253.8,1614590,658039,6440.48,,0,0,0,0,6178.41,0,147081,0,0,19987.2,223358,0,0,0,35546.7,0,0,7874.57,0
M8,3,300,,32.0654460299,51.319443,9619.87036133,.181438,.296901,.310161,.196507,.187014,.344851,369394,31906.8,.120698,.332358,384.853,10.6429,88704.7,27721900,133282,150612,59003.4,64810,24150.8,48821.2,95495.5,53393.7,59949.8,0,33886.1,0,80253,48577,0,0,911752,1029.02,95836.2,1700230,773785,2191.71,,0,0,0,0,17623,0,118146,0,0,57068.3,292792,0,0,0,41481,0,0,19218.5,0
M8,4,400,,31.5775077706,51.72131,8936.24938322,.176697,.314108,.303268,.192989,.195214,.362989,363702,33539.6,.11291,.25812,462.413,6.1207299,90466.7,23742400,119506,114897,78072.10000000001,65596.89999999999,8788.950000000001,59149.8,102529,62582.8,29267.7,0,35073.7,0,87458.3,49458.9,0,0,756473,689.655,120753,1590130,870989,134.553,,0,0,0,0,24476.4,0,71425.89999999999,0,0,86446,352228,0,0,0,38533.6,0,0,25068.9,0
M8,5,500,Lourmel,31.5186733659,51.5,9255.832177730001,.184833,.311358,.298286,.190995,.203719,.330289,368631,33810.3,.107787,.274797,536.335,3.5578699,75264.2,19414600,92390.10000000001,90108.3,100919,65146.4,8519.469999999999,69868.3,104854,72470.60000000001,23665.9,0,35610.4,0,79716.39999999999,34875.2,0,0,618389,44.1625,144758,1475870,1044730,665.601,,0,0,0,0,22393.6,0,45153.1,0,0,92911.5,404723,0,0,0,29277.4,0,0,21705.9,0
M8,6,600,,31.5998100136,51.981133,9975.554248050001,.183213,.320251,.293652,.194898,.169233,.35367,369003,34066.2,.102994,.241918,613.775,3.119853,66857.2,17212100,69587.3,99881.60000000001,125171,63771.5,10826.3,77431.89999999999,101176,79857.39999999999,36796.5,977.571,34532.6,0,64578.4,14854.4,0,0,630012,16402.3,150554,1456320,1227690,5122.79,,0,0,2.10943,0,13344.5,0,36615.6,0,0,72867,362119,0,0,0,13999.3,7.29989,0,12054.1,0
M8,7,700,,32.012412089,52.177418,10143.2413086,.183756,.324445,.290769,.188624,.156104,.38438,366818,34254.8,.102929,.227961,695.619,3.5956149,61164.9,17375100,58882.3,118465,149522,60990.3,15896.8,80418.39999999999,93225.8,88852.60000000001,46921.3,14773.3,30977.3,0,65846.60000000001,1126.8,0,2.08585,643737,92595.89999999999,139366,1673200,1369430,12638.3,0,0,0,.12503,0,3917.14,0,21029,0,0,34897.2,249152,0,0,0,10734.9,3463.19,0,1631.5,.0876448
M8,8,800,,32.0256659381,51.338028,11734.5532227,.185067,.332077,.292859,.1773,.194471,.418164,368347,34108.7,.102172,.227716,774.227,4.270082,50847.6,17599800,68495.2,142428,169956,56620.3,29457.4,78906.10000000001,83270.10000000001,93507.5,52649.5,41084.9,26312.1,3153.81,98081.10000000001,0,0,3209.2,680677,178925,149515,2097490,1451270,20723.9,0,0,0,0,0,21483.9,0,14393.9,0,0,3539.08,238121,0,0,2050.77,18428,12653.5,0,0,43.3136
M8,9,900,,32.2160657045,50.714287,12430.7877775,.186384,.331917,.301157,.175296,.196975,.43005,371816,33969.6,.102731,.230575,833.222,5.5894322,37980.1,15711900,88299,173716,183243,51450.6,54422,83239.7,76210.10000000001,114758,47444.9,77972.39999999999,21766.4,12628.1,147663,0,0,12404.3,685917,211412,152912,2520470,1424690,27383.3,0,0,0,0,0,51885,0,32255.4,0,0,0,364248,0,0,7739.63,25802.2,18002.1,0,0,33.1012
M8,10,1000,Boucicaut,32.5323875355,52.129631,11329.6283409,.181702,.334601,.308691,.176903,.179469,.447197,378148,34753.9,.100134,.223081,861.1609999999999,9.3937378,36133.2,13583500,90335.10000000001,188852,189809,47535.1,93668.60000000001,106643,73374.5,147444,30925.2,96203.5,18192.2,18292.4,190757,0,0,18046.4,591991,184705,148187,2694640,1201800,31292.7,0,0,0,0,0,62499.7,0,48053.7,0,0,0,453691,1419.02,0,9889.370000000001,23268.6,14913.5,0,0,0
M8,11,1100,,32.4242718554,51.228069,11458.8205181,.17885,.33095,.310906,.18108,.169486,.475691,379110,35407,.100307,.230902,870.789,21.59292,58858.3,12713800,90047.7,199939,188893,45131.7,116856,160836,72371,172594,15696.9,84415.3,16212.7,15533.2,193422,0,0,15313.2,497910,131573,131415,2646520,897790,31668.7,0,0,0,0,0,43452.9,0,54221.6,0,0,0,515148,7359.42,0,6013.15,14941.5,6061.66,0,0,0
M8,12,1200,,32.3719599469,51.396397,11297.292609,.174765,.325609,.307594,.189885,.171628,.477773,383039,36495.7,.097993,.220209,883.735,42.732029,94635.89999999999,11936900,92968.60000000001,212255,184913,43535.8,134256,241924,73491.3,198791,4670.37,58815.1,15357.1,6645.14,153551,0,0,6420.82,462236,88885.10000000001,91542.8,2570960,605788,28537.5,0,0,0,0,1476.84,13051.9,0,72133.60000000001,0,0,0,803965,10751.2,0,504.088,29812.2,180.745,0,0,0
M8,13,1300,Félix Faure,32.8510930428,51.907894,10756.1102431,.167848,.329937,.303221,.192415,.175474,.517217,376889,36964.7,.097297,.219316,898.1130000000001,70.998291,112590,11104200,105443,217562,179375,43040.7,166752,341057,76168.10000000001,269926,1.12219,48950.1,15262.7,254.864,115823,0,0,230.937,576196,85760.8,79091.60000000001,2558460,475461,24219.3,0,0,0,0,9178.18,6640.37,156.396,161203,0,7816.88,0,1342530,7759.33,100.719,2.38746,64191.6,0,0,0,0
M8,14,1400,,33.2668574847,54.910713,11157.7359863,.162895,.338738,.296779,.191326,.172358,.536154,377577,37245.1,.100523,.197238,922.529,109.10835,104410,10240400,121953,205780,172516,45142.2,202220,437112,79586.3,322811,425.547,68500.10000000001,16438,0,92264.60000000001,0,0,7830.54,753046,86003.8,123385,2503470,494047,22522.5,0,0,0,2.47646,10261.2,10100.1,6100.96,281706,18680.7,31487,3886.07,1870470,1037.08,7261.56,7780.16,98227.60000000001,0,821.97,0,0
