line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M12,0,0,Mairie d'Issy,37.4977175439,53.61702,10520.2020399,.190198,.326987,.295343,.177388,.344731,.316254,285467,35106.5,.0717505,.239407,1096.84,55.503201,0,39796.3,60547.9,130259,111062,16444.8,116643,59984.1,102650,256315,50007.5,78145.39999999999,21070.5,0,113717,39936.5,0,1458.05,579952,7881.16,139496,2106700,546660,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
M12,1,100,,36.794317379,50.855263,10042.1383635,.194351,.318513,.298856,.175227,.354995,.267799,290916,35404.8,.0657521,.21393,844.564,62.188499,0,68293.60000000001,42530.2,103071,119444,8161.32,104389,65595.60000000001,95755.8,179434,45440.6,90080.39999999999,21161.9,0,102138,36318.6,0,5515.85,519092,43208.9,104010,1995150,448212,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
M12,2,200,,35.3261615126,50.073528,9483.69770508,.189333,.326528,.308746,.174614,.359871,.268587,298196,35097.4,.0702683,.22479,629.972,62.447601,0,59917.6,17017.6,61004.8,123083,2234.32,63885.9,69204.7,91185.39999999999,97333.2,39423.6,98991.3,22877.5,0,83856.3,22087.2,0,5633.2,405449,88373.60000000001,65355.2,1726740,398509,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
M12,3,300,,34.8607620384,51.625,9066.33537212,.187674,.318608,.313236,.183705,.376371,.241364,309693,34796.9,.0713822,.263694,498.607,53.145599,0,33812.2,18688.7,33136.2,121568,1544.3,34228.6,70051.2,90810.89999999999,78645.60000000001,38337.8,104137,24567.9,0,89671.8,5229.21,0,2679.86,363402,116386,61448.5,1463640,377112,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
M12,4,400,,34.8425206875,55.044247,8937.048291020001,.185199,.337456,.312161,.169985,.372988,.230967,316570,35628.8,.0641632,.232041,435.981,40.731899,0,4128.57,34670,40112.3,114978,5505.75,35513.5,68306.2,91197,113049,45745.5,101435,25457.2,0,119008,0,0,401.67,396083,119049,68920.39999999999,1329810,367447,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
M12,5,500,,34.381577987,55.950703,8838.975097660001,.179574,.332188,.309173,.179683,.34779,.225593,326570,35440.9,.0662978,.249863,420.506,35.291561,0,3718.81,43199.1,65220.5,105901,10950.5,42467.2,63756.9,90422.2,151300,45354.5,90926.3,25683.5,0,144329,0,0,11089.1,433220,115313,78726.60000000001,1337050,385209,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M12,6,600,Corentin Celton,33.8736827377,54.523811,8819.26079102,.182288,.327122,.305718,.179895,.318059,.236615,334556,36085.7,.0595435,.201834,434.751,37.723129,0,1934.5,44648.3,89411.5,95337.7,16722.5,46690.2,56852.3,88279.10000000001,159744,47131.5,69461.39999999999,25494.2,0,152714,0,0,39689.4,413273,106898,69639.2,1348900,381734,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M12,7,700,,33.6026553884,49.935898,8924.71196832,.182501,.332735,.305693,.174657,.282969,.27692,342940,35825.5,.0612975,.173281,468.19,44.123749,0,51257.6,34039.3,105607,84452.10000000001,21990.3,39393.2,49568.5,87720.7,129547,60771.5,34039.3,24976.2,0,129948,0,0,72255.5,387559,105159,53245.6,1310910,347462,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M12,8,800,,33.9084221421,48.779068,9157.655371090001,.182151,.345575,.308221,.160708,.295662,.323327,353445,35021.8,.0715452,.171269,467.297,48.550892,0,392747,15037.9,99808.5,74674.2,26891.9,34247.2,43468.4,91101.2,77351.39999999999,98058.39999999999,5196.63,23552.8,0,85033.10000000001,0,0,89607.5,410241,93712.5,44749.8,1326280,334595,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M12,9,900,,33.692583623,51.578949,9390.866776319999,.187805,.339957,.312415,.150779,.249795,.399603,352571,34296.7,.0668521,.160518,421.442,47.18689,0,948278,1575.06,77616,65072.1,32204.6,35451.2,38057,94167.8,35743,134806,0,21119,0,45209.8,0,0,84177.3,446937,64450.7,44850.4,1383060,318094,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
