line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M1,99,9900,,35.7558419535,53.376625,13079.1486431,.136267,.295725,.343714,.220478,.138365,.710157,472139,37962.5,.144098,.188601,1056.83,192.1196,107515,12106600,164961,192231,144825,244354,701537,1879870,271611,182928,253443,275633,16918.5,4.40028,208886,32363.5,0,62091.7,2390720,18070.5,75646.2,3484730,1828120,245845,987136,1172400,1223190,668514,1597720,4043200,6732900,4436060,3545090,6122100,8871600,7315880,805618,1884280,2582300,877291,1116360,2274090,1959910,842378
M1,100,10000,,35.687846354,54.02174,12841.1742622,.136727,.293697,.348128,.22187,.145022,.698011,479236,37618.2,.142822,.195929,1095.47,216.48041,100530,11848900,145008,231659,145781,214375,597875,1981260,227975,161856,208988,318569,21704.1,0,170379,31589.1,0,66342.60000000001,2363620,6164.72,95782.7,3621440,2019050,189708,825199,1158370,1465510,637195,1437060,3230350,6125110,4304970,3115620,5022300,7974320,7118010,791891,1642730,2508990,1024750,929256,1897240,1862420,783919
M1,101,10100,,35.5135157803,53.896103,13931.1676815,.137339,.299845,.351154,.221204,.148578,.70508,485708,37637.5,.140763,.186937,1109.68,228.7872,112892,10951500,125313,221531,143306,190496,558773,1989580,195282,154367,211209,351871,25804.3,0,125163,30973,0,53902.3,2269060,529.566,108191,3936080,2184540,136944,595735,1004640,1475080,604113,1260480,2522060,4878810,4111890,2744040,3950900,6817120,7036750,693923,1466410,2276220,1128900,646621,1447220,1848650,835875
M1,102,10200,Saint-Paul,35.1726433399,53.26923,13704.1143555,.138239,.302899,.344939,.217724,.153674,.715673,490645,37896.1,.142377,.171399,1092.77,231.1109,120687,9808850,95590.89999999999,188415,143070,167000,584178,1899840,176061,165562,301014,382465,27861.6,0,91786.7,29538,0,38307,2186870,9933.07,114327,4206990,2141620,89950.5,381967,727446,1201420,622021,1116670,1844730,3436260,3778830,2446660,3197600,5900820,7204990,567552,1659420,1982540,1208230,364644,997402,1754330,1045290
M1,103,10300,,34.7100654302,52.868851,13774.21875,.140197,.301571,.335012,.215568,.152719,.725885,490315,38247.2,.140976,.16562,1063.22,226.46568,106132,9235890,96061.7,165826,145066,147645,599917,1713220,169530,185328,410342,400152,27171,0,93209.7,24189.8,0,35081.1,2108280,46331.4,125075,4318750,1900670,54639.9,318744,518229,911209,645988,1010510,1341380,2332130,3267320,2075280,2665020,5139720,6990840,428883,1790760,1693930,1211470,218323,617284,1593770,1162840
M1,104,10400,,34.2747557997,55.340908,13351.8182129,.143168,.309751,.329169,.209926,.131897,.766651,498909,38250.7,.134272,.130136,1047.45,220.31349,72163.10000000001,10295400,98079.3,173787,147907,144236,579295,1435660,172329,204451,451532,382848,24396.6,0,120129,25651,0,39081.6,1984070,109046,129465,4163090,1620290,32921.3,296240,433457,756966,607845,805395,1079620,1805960,2810030,1607860,2256570,4457030,6254510,328938,1683630,1492140,1206360,145116,432878,1331890,1081580
M1,105,10500,,34.6180795505,52.875,13844.0791504,.144083,.317908,.32629,.202311,.129312,.780872,511679,38020.9,.133482,.122175,1016.49,216.33191,42805,11834900,73836.10000000001,186869,148747,171028,544787,1132700,192512,256922,391369,322717,20627.3,0,144873,34719.9,1285.96,57706,1757180,155608,125539,3821240,1496030,16795.7,325185,504881,748210,547317,546204,1011490,1615460,2324900,1106730,1818500,3676990,5135280,332663,1591280,1610960,1253180,155852,411138,1011560,949233
M1,106,10600,,35.047873468,53.510639,12762.9547183,.141952,.333205,.322022,.197449,.134079,.770658,516443,37451.5,.130517,.110624,951.179,219.3727,54863.5,14046100,78446,177341,146675,233546,528054,868977,232351,340284,271139,244452,16495.3,0,162305,38257.7,12602.8,79804.89999999999,1589410,152667,113228,3510270,1582410,6064.17,373784,608226,931411,470892,330317,933581,1623150,1878470,757397,1443080,3081720,4047530,462164,1569880,1994690,1344380,207755,400522,780799,764260
M1,107,10700,,35.4235012019,56.875,12000.306435,.140792,.342611,.319438,.188761,.157963,.746544,522468,36382.8,.124541,.0958256,877.574,231.5161,94035.60000000001,17388200,130080,141521,144854,327970,511692,701352,285452,407648,159109,157487,12553.5,406.85,161095,32661.7,23762.2,88875.7,1538230,105553,85893.2,3234320,1702130,2863.53,354159,587501,1123930,420110,225613,904030,1923190,1716990,636154,1314680,3336270,3788740,593738,1670020,2573960,1532650,234786,386729,688008,684961
M1,108,10800,,36.5779150205,59.827587,12261.2752686,.1364,.364724,.31422,.177515,.177705,.737881,537222,36050.6,.123708,.0695086,832.043,256.10199,135707,18879500,176026,115098,144144,447275,488597,647235,345566,408729,137615,77571.8,10130.8,12938.8,157432,20790.9,23417.1,93846.5,1715920,49055.4,72650.7,3019250,1700670,2227.65,335511,488112,1133370,443127,343680,1077410,2460340,2057760,821979,1613900,4360340,4785140,806903,2100510,3450270,2155390,228115,480790,727831,828115
