line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
RB,110,11000,,81.98678251849999,57.361111,,.184731,.254005,.345143,.215208,.129209,.43962,11628.3,33626.3,.0524999,.0499182,0,0,,,,0,0,16720.4,0,0,0,19570.2,0,0,0,0,23937.1,0,0,0,39814.3,0,0,1039480,97869.2,228845,,,,,,,,,,,,,,,,,,,,
RB,111,11100,,84.0235641803,56.206898,,.185217,.255925,.341714,.217326,.127312,.44077,11628.3,33723.1,.0515178,.0499061,0,0,,,,0,0,16000,0,0,1.12406,38827.3,0,0,0,0,41538.9,0,0,0,46550.8,0,0,1054470,161228,226997,,,,,,,,,,,,,,,,,,,,
RB,112,11200,Lozère,84.7945814805,56.034481,,.183017,.252895,.341209,.225405,.122807,.411316,11628.3,33980.5,.0507964,.0498983,0,0,,,,0,0,13548.7,0,0,500.794,46595.3,0,0,0,0,46326.5,0,0,0,36928.1,0,0,821464,174436,193466,,,,,,,,,,,,,,,,,,,,
RB,113,11300,,83.9871046154,56.290321,,.180519,.25915,.332983,.228393,.116615,.401051,11628.3,33752.4,.0546725,.0541163,0,0,,,,0,0,10232.7,0,0,1499.08,39062.8,0,0,0,0,35760.1,0,0,0,16930.8,0,0,503198,131331,138557,,,,,,,,,,,,,,,,,,,,
RB,114,11400,,83.17626643929999,56.304348,,.181484,.255306,.330623,.22843,.122888,.369712,11622.3,33343.3,.0539444,.0618608,0,0,,,,0,0,7076.87,0,0,2573.38,19961.5,0,0,0,0,15745.3,0,0,0,1166.19,0,0,314605,59441.5,82919.39999999999,,,,,,,,,,,,,,,,,,,,
RB,115,11500,,83.0883616047,55.967743,,.180947,.255543,.332215,.228803,.124378,.370564,11921.2,33136.7,.0540148,.05938,0,0,,,,0,0,4392.26,0,0,3779.17,2317.24,0,0,0,0,565.102,0,0,0,0,0,0,330925,7486.07,42448.8,,,,,,,,,,,,,,,,,,,,
RB,116,11600,,82.9456885554,56.935482,,.179071,.251562,.33903,.230607,.136824,.375909,11972.3,32814.7,.0508614,.0305503,0,0,,,,0,0,1943.12,0,0,4793.21,0,0,0,0,0,0,0,0,0,0,0,0,403717,0,17529,,,,,,,,,,,,,,,,,,,,
RB,117,11700,,85.51441986579999,57.5,,.180748,.258765,.335741,.226591,.161295,.353673,11976.6,32544.6,.0490773,.0305857,0,0,,,,0,0,291.016,0,0,5093.66,0,0,0,0,0,0,0,0,0,0,0,0,406220,0,7485.94,,,,,,,,,,,,,,,,,,,,
RB,118,11800,,85.7231919338,57.096775,,.180984,.259466,.336043,.226059,.163882,.351321,12013.3,32298.5,.0487009,.030616,0,0,,,,0,0,0,0,0,4455.31,0,0,0,8.730919999999999,0,0,0,0,0,0,0,0,370386,0,5056.4,,,,,,,,,,,,,,,,,,,,
RB,119,11900,,83.9065857277,56.774193,,.182292,.260196,.334898,.225082,.166137,.34507,11888.2,32032.7,.0494435,.0330373,0,0,,,,0,0,0,0,0,3232.02,0,0,0,645.116,0,0,0,0,0,0,0,0,337708,0,3174.27,,,,,,,,,,,,,,,,,,,,
RB,120,12000,,83.1165509591,57.962963,,.187041,.262852,.329757,.221669,.174343,.322321,10836.9,31649.6,.0521459,.0417884,0,0,,,,0,0,0,0,0,1917.2,0,0,0,2013.26,0,0,0,0,0,0,0,0,388428,0,1450.03,,,,,,,,,,,,,,,,,,,,
RB,121,12100,,81.7259052989,59.807693,,.194757,.274544,.320298,.209454,.230346,.276551,10645.8,31178.8,.0531686,.0582887,0,0,,,,0,0,0,0,0,788.819,0,0,0,3305.33,0,0,0,0,0,0,0,0,414628,0,292.179,,,,,,,,,,,,,,,,,,,,
RB,122,12200,,81.153400445,62.272728,,.194814,.274609,.319091,.209194,.230656,.276298,10252.5,31000,.0531743,.0584281,0,0,,,,0,0,0,0,0,53.7585,0,0,0,4415.64,0,0,0,0,0,0,0,0,352741,409.319,.00960726,,,,,,,,,,,,,,,,,,,,
RB,123,12300,,82.92762336440001,59.423077,,.194893,.274467,.3185,.209062,.23078,.275838,9523.57,30840.1,.0530752,.05848,0,0,,,,0,0,0,0,0,0,0,0,0,5344.18,0,0,0,0,0,0,0,0,246446,763.866,0,,,,,,,,,,,,,,,,,,,,
RB,124,12400,,83.6637469316,59,,.202323,.269008,.326468,.200234,.262878,.219063,8769.389999999999,30658.3,.0469948,.066066,0,0,,,,0,0,0,0,0,0,0,0,0,5636.68,0,0,0,0,0,0,0,0,162962,2165.03,0,,,,,,,,,,,,,,,,,,,,
RB,125,12500,,83.7885377068,60.68182,,.207314,.270514,.32521,.193833,.232621,.21117,8411.790000000001,30149.5,.0491851,.0895663,0,0,,,,0,0,0,0,0,0,0,0,0,5201.65,0,0,0,0,0,0,0,0,142064,29698,0,,,,,,,,,,,,,,,,,,,,
RB,126,12600,,85.0314324476,59.5,,.207335,.270518,.323661,.193612,.232602,.211159,7938.87,29927.2,.0491884,.0896524,0,0,,,,0,0,0,0,0,0,0,0,0,4116.23,0,0,0,0,0,41.9506,0,0,174618,69364.2,0,,,,,,,,,,,,,,,,,,,,
RB,127,12700,,85.14444833,59.473682,,.211796,.27235,.320729,.187957,.224292,.206172,7722.02,29658.6,.0506419,.104558,0,0,,,,0,0,5.50781,0,0,5.42892,0,0,0,2561.6,0,0,215.454,0,0,2321.32,0,0,176448,89832,0,,,,,,,,,,,,,,,,,,,,
RB,128,12800,,86.6651373032,60,,.212948,.27331,.318574,.186183,.225219,.20597,7193.24,29412.4,.050919,.107735,0,0,,,,0,0,667.9400000000001,0,0,801.452,0,0,0,901.076,0,0,92.9182,0,0,2427.08,0,0,236254,79077.5,0,,,,,,,,,,,,,,,,,,,,
RB,129,12900,,87.3910856614,60,,.221863,.28545,.313711,.172789,.261611,.214676,6943.63,29080.3,.0521622,.125361,0,0,,,,0,0,2494.41,0,0,2691.84,0,0,0,20.9345,0,0,.43273,0,0,48.3292,0,0,358979,56953.8,0,,,,,,,,,,,,,,,,,,,,
