line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
RE,101,10100,,32.9119233571,55.595238,12328.5581055,.173871,.369509,.323276,.140303,.169668,.792587,554101,38249.8,.14165,.0844093,1211.1,148.66049,12.7619,3232670,196051,221118,226847,308772,604908,308901,609746,249272,317898,177327,27305.5,0,262846,0,32374.3,262846,3236020,131923,269040,4263740,1372030,170028,1754570,1817520,4755340,766237,3443590,7602890,13400400,5889510,4092910,5546020,10325600,7871030,1092720,1945390,4072700,1916140,1656360,2297840,2787610,1987730
RE,102,10200,,32.9627445661,55.78125,12398.0214844,.172126,.365506,.323799,.145265,.15537,.806462,541789,39027.2,.138827,.075733,1099.6,141.75499,185.642,3062480,207389,146577,235450,274529,524916,347438,647601,271604,213997,149681,22910.7,70.4058,173657,0,36618.9,296568,2860670,100961,198426,4340250,1240080,193344,1858250,1817020,5391530,933207,3017900,7120800,11842600,5509100,3748490,5193260,9511860,7401630,935551,1573930,3955570,2041590,2074320,2242970,3053560,2143320
RE,103,10300,,32.8443151994,53.703705,11674.0212402,.168321,.36732,.322408,.146332,.145211,.822854,521155,39342.6,.136022,.0600006,1005.41,134.5175,2671.51,2839920,204725,83800,246487,235143,393927,417301,678419,249519,222316,83547.5,19134.3,10403,131134,0,26357.2,245887,2443970,80957.60000000001,143559,3893370,960401,227870,2049640,2173000,6363750,1094560,2494490,6014370,9128820,5279770,3378670,4851740,8302290,6885760,869909,1455270,3912680,2127490,2089070,1914090,2982600,2203210
RE,104,10400,,32.7429878973,51.666668,11032.486377,.170075,.363918,.319904,.147509,.140034,.826771,506540,39961.7,.130833,.0552312,944.154,132.4592,4636.93,2514860,174954,56019.1,253321,199054,317708,518897,686040,194156,267545,40489.5,17326,26597.7,148346,0,8505.25,147558,2117270,89413.10000000001,126218,3081610,659402,260356,2090330,2609340,6957730,1235930,2007880,4655550,6763880,5079060,2785220,4207750,6841800,6211630,805276,1558290,3781730,2102140,1516150,1345040,2505940,1999560
RE,105,10500,,32.8510815245,49.444443,10860.8393555,.171165,.359796,.317984,.149447,.134688,.828277,493182,40851.2,.126739,.0462444,896.294,131.5593,2280.15,2181640,174368,69189.2,254564,166143,325217,650067,674460,127380,278257,82116,15012.6,33888.3,208368,0,25.051,74287.39999999999,1863090,117366,137875,2506400,440478,288509,1820040,2715080,6870790,1287770,1656860,3804260,6418790,5292700,2205760,3686090,5707100,5936320,736088,1657210,3484790,1937500,766644,839643,2112280,1696500
RE,106,10600,,32.8295061997,53.214287,11868.0838816,.173931,.352426,.316966,.152783,.121927,.842548,480497,41539.4,.124708,.0428588,843.001,126.4075,10190.1,2550490,181628,92520.10000000001,256193,140551,402710,801966,651429,84284.8,252805,164820,13026.8,27291.7,231863,0,0,33724,1717980,145570,149698,2647680,407973,319243,1340440,2355590,6138390,1201330,1285740,3049590,6332660,5159600,1834990,3257620,4727980,5406710,670629,1515070,2904110,1662630,462251,581091,1715980,1188310
RE,107,10700,,32.7273557276,60,11896.4787212,.185131,.342648,.32059,.145811,.104282,.861545,471116,41768,.123239,.0573854,787.0410000000001,119.0047,25466,3269520,190803,90999.39999999999,261076,126342,451218,960039,623671,65471.4,206021,198514,12246.9,11163.6,204633,0,0,16479.9,1706340,143337,127105,3008750,451547,345876,911765,1824080,5325860,1143500,874640,2261240,5591140,4619330,1482840,2797020,4090120,4933650,574964,1186700,2532890,1428080,308734,434811,1349200,841840
RE,108,10800,,32.8181416592,58.714287,11166.3911904,.192834,.334986,.323095,.142778,.107688,.857025,458546,41949.2,.119321,.0754436,747.625,112.5196,31778.5,3496090,195661,91337.39999999999,267277,121457,443410,1094460,590626,92502.10000000001,180414,172714,12413.4,116.739,159889,0,0,3034.74,1605320,107997,98012.60000000001,3059270,481765,353617,809395,1554060,4953510,1238700,687799,1885040,4832160,3969050,1484270,2789500,4305640,5158330,505180,1127250,2582640,1339570,290772,405952,1214390,790787
RE,109,10900,,32.9748155751,52.619049,11857.0183491,.199444,.331007,.320848,.142742,.0975875,.877506,444066,42110.9,.113885,.0857791,733.812,112.2427,29492.3,3199290,203506,117462,268778,121840,423364,1175560,558586,165695,220842,115682,12657.4,0,132763,0,0,0,1563740,64060.8,81551.5,2885480,530117,336269,896045,1479710,5074140,1502690,815216,2067230,4603600,3579530,1624640,3028360,5362050,5480660,499528,1294900,2781070,1293130,393030,460205,1212500,830745
RE,110,11000,,32.8819572382,49.705883,11837.7273667,.20756,.321068,.323583,.143609,.130015,.846278,431683,43068.7,.108735,.0847255,742.804,112.9131,36388.3,3067690,223655,186034,263565,123767,388268,1187870,533252,218812,327584,78459.2,12780.6,0,120033,0,0,27.7722,1649080,26569,59512.9,2565480,553139,296692,865771,1259030,5157950,1725020,899811,2183640,5095690,3446060,1506000,3041420,6270920,5251300,451932,1377780,2931360,1220150,436966,490251,1234410,814030
RE,111,11100,Haussmann-Saint-Lazare,32.4801378119,54.5,10606.0771484,.209047,.318704,.326672,.143748,.12854,.846915,423796,43446.2,.10989,.0853625,764.051,106.70361,42591.5,3570310,220409,262713,249669,128811,422993,1133930,517344,225246,437918,77701.60000000001,12561.4,0,122901,0,0,7852.76,1654150,16004.9,40729.9,2665940,556014,242770,623823,887261,4976140,1635320,803677,1842800,5802200,3301850,1189990,2742080,6738130,4521360,352329,1145660,2920930,1048340,348452,374650,1230900,764472
RE,112,11200,,59.0949655656,67.14286,,.277438,.318404,.287916,.104821,.104641,.338228,75742.60000000001,17312.3,.265685,.216743,844.942,52.161301,,0,22362.3,77414.60000000001,25453.8,38123.3,0,2216.67,26046.4,49237.7,38928.8,0,0,0,652.973,0,24356.5,30358.2,78388.5,27765.6,296.008,1892840,66044.60000000001,2288.72,,,,,,,,,,,,,,,,,,,,
RE,113,11300,,59.3351262956,66.875,,.273403,.319931,.286417,.10296,.107571,.358379,75781.39999999999,17654.8,.257518,.141499,977.024,74.1642,,0,3656.27,35519.7,19072.5,36058.4,0,585.244,18735.5,27350,21138.2,0,0,0,0,0,5650.12,10357.4,70692.39999999999,26604.5,0,1360760,42824,188.736,,,,,,,,,,,,,,,,,,,,
RE,114,11400,,59.4568926633,65.57692,,.272883,.319804,.282504,.103146,.107946,.361003,74302.3,17871.8,.256469,.133422,1054.37,100.522,,0,0,4090.67,13002.1,32458.8,0,5.39294,12789.6,5847.46,3153.88,0,0,0,0,0,0,40.1876,47111.7,13837.5,0,880323,19004.7,164.891,,,,,,,,,,,,,,,,,,,,
RE,115,11500,,59.1199066964,65,,.27288,.319804,.280144,.103201,.107946,.361003,71838.39999999999,18034.8,.256469,.133366,1060.81,122.324,,0,0,0,7777.31,27270,0,0,7545.41,0,0,0,0,0,0,0,0,0,24901.4,3665.55,0,589140,2954.53,92.9892,,,,,,,,,,,,,,,,,,,,
RE,116,11600,,58.9033114594,70.714287,,.274328,.312597,.283915,.10565,.0945864,.372372,71780.3,18355.8,.253043,.13331,1022.59,134.048,,0,0,0,3520.93,21395.4,0,0,3040.26,0,0,0,0,0,0,0,0,0,12328.8,635.5410000000001,0,512838,0,33.4323,,,,,,,,,,,,,,,,,,,,
RE,117,11700,,59.1883562733,76.36364,,.270478,.309441,.290576,.110823,.114714,.354632,72768,18771.3,.23609,.118255,960.375,132.56017,,0,0,0,1052.55,15539,0,0,700.02,0,0,0,0,0,0,0,0,0,3361.4,0,0,537093,0,.161846,,,,,,,,,,,,,,,,,,,,
RE,118,11800,,60.1518973595,74,,.268792,.308028,.300013,.111762,.125675,.347979,72781.60000000001,19077.6,.2343,.112179,902.668,117.695,,0,0,0,1201.24,11072.7,0,0,1855.68,0,0,0,0,0,0,0,0,0,185.587,0,0,596262,0,0,,,,,,,,,,,,,,,,,,,,
RE,119,11900,,59.8101309022,74.583336,,.27212,.302502,.302697,.116871,.138248,.360614,72390.5,19330.5,.23049,.118929,863.654,95.369827,,,0,0,3978.7,8397.33,0,0,5695.77,0,0,0,0,0,0,0,0,0,0,0,0,592546,0,0,,,,,,,,,,,,,,,,,,,,
RE,120,12000,,60.6188659629,74.230766,,.271089,.300664,.307567,.117216,.141301,.402007,71952.60000000001,19439.2,.229829,.117785,820.776,69.612091,,,0,0,7305,6530.77,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,506379,0,0,,,,,,,,,,,,,,,,,,,,
RE,121,12100,,60.5189666117,75,,.269931,.298438,.310426,.117857,.144413,.440105,72057.7,19510.7,.228753,.114286,766.646,41.600491,,,0,0,9715.66,5260.23,0,11.3145,14513.7,0,0,0,0,0,0,0,0,0,0,0,0,430116,0,0,,,,,,,,,,,,,,,,,,,,
RE,122,12200,Bondy,61.9944023739,71.666664,,.269895,.298376,.310412,.117912,.144498,.440404,71688.89999999999,19588.8,.228637,.11398,687.248,16.675261,,,0,0,11141.1,4010.94,0,782.295,17207.5,0,0,0,0,0,0,0,0,0,0,0,0,371235,0,0,,,,,,,,,,,,,,,,,,,,
RE,123,12300,,63.9666401714,75,,.272865,.296982,.30808,.117613,.15371,.425768,69988,19387.2,.227047,.122855,593.622,5.0360003,,,0,0,12327.8,2726.75,0,3167.99,18473,0,0,0,0,0,0,0,0,0,0,68.3432,0,307613,0,0,,,,,,,,,,,,,,,,,,,,
