line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M2,0,0,Porte Dauphine,45.7244559372,62.333332,12529.5218641,.209719,.244659,.333126,.203562,.0225058,.663668,209176,49193.5,.147483,0,494.145,67.722397,14.4079,18162200,30089.4,13550.8,37007.6,0,39707.3,125426,41205.9,0,0,0,0,0,6658.23,28080.8,453.87,0,102923,1469.28,9692.950000000001,1953230,395347,19950.5,,0,0,366094,46067.8,0,44800.3,0,46147.3,90564.3,89339.7,236074,0,0,90297.8,31902.1,0,54942.3,0,0
M2,1,100,,45.4828133189,60.76923,12096.1534831,.212189,.250528,.323108,.200279,.0258867,.657308,208035,48467.5,.14948,0,663.651,74.532799,155.688,14738900,27667,16938.3,63366.2,0,24872,199281,74756.60000000001,1986.91,1495.36,115.692,0,0,5934.84,42254.4,11.389,0,111556,13002.1,29901.4,1856530,456304,19358.6,,0,0,373564,43028.3,0,44364.1,0,41972.2,85461.60000000001,86138.89999999999,320801,0,5.233,80204.60000000001,45655.7,0,56141.2,0,0
M2,2,200,,46.4152187054,61.95652,11403.4233398,.212634,.251091,.317941,.199465,.0243006,.665173,212502,48381.8,.147936,.000296735,793.8200000000001,73.189201,202.483,14316900,56152.5,30851.9,94910,0,33314.1,263259,108760,16142.3,5689.39,5194.57,0,0,39421.1,42433.5,0,2151.76,175574,32909.3,44633.6,1653430,479670,16476.4,,0,59.994,329065,26240.7,466.142,29668.9,332.563,24968.6,52374.5,58988.9,380635,0,1465.17,45612.1,48250.4,0,35404,10.8702,0
M2,3,300,,48.3292111638,59.444443,11461.9766602,.201482,.254761,.319272,.213979,.0410573,.6283260000000001,215676,47732.5,.150548,.00602656,862.263,69.429901,0,14265500,81418.39999999999,53816,125186,0,58910,309685,136722,45928.8,6019.07,22293.4,0,0,89198.5,28554.7,0,18293.5,294096,45116.1,48224.3,1539050,489223,11556.4,,0,7870.61,256723,6514.27,47766.7,32930.3,34067.7,5639.59,21650,35222.7,453340,0,9639.969999999999,15720.5,45785.4,0,16867.9,7959.54,0
M2,4,400,,51.0248736431,54.722221,11645.2209961,.197079,.254835,.325883,.219266,.0526372,.619588,214422,47247.6,.15499,.0138179,883.484,69.494698,0,14046800,89945.89999999999,73075.8,151259,0,106571,332854,155559,87547.10000000001,1700.15,40162.7,0,0,115541,9125.91,0,35578.7,459846,47903.3,39158.6,1575030,432025,6517.4,,0,22038.2,211584,174.33,132034,66079.5,130569,0,28959.6,53072.2,579346,0,22227,22037.5,79400.8,0,21977.8,21989.7,0
M2,5,500,,54.3047172625,52.048191,11657.4558919,.196694,.257094,.330777,.218117,.0585642,.606263,218795,46639.5,.158512,.022006,888.968,76.123695,0,14234400,76640.89999999999,83501.10000000001,173702,382.688,143729,330928,170249,106788,6255.22,44352.6,0,0,121755,1.53244,0,41644.8,570310,54917.2,27202.3,1623330,335342,2339.44,,0,29020.2,167290,10.9713,176056,87413.10000000001,237048,0,45017.9,84841.89999999999,660649,0,29120.7,29055.8,141464,0,29001.5,29027,0
M2,6,600,Victor Hugo,57.1340110998,53.243244,12464.0046387,.193214,.259864,.331886,.214908,.0902264,.633498,221043,46432.7,.149397,.0259807,910.77,86.738602,0,14155800,60714.6,74289.8,190477,2003.29,161489,303518,179851,92803.2,22647.5,43560,0,0,107690,0,0,33148.9,570452,65002.5,27100.5,1655930,256364,410.022,0,0,24262,120440,247.284,165858,73109.5,282608,0,56124.1,95201.8,647069,0,31500.6,24229.9,180884,0,24248.5,24266.5,0
M2,7,700,,58.3386522048,51.463413,13272.7605794,.187436,.264681,.333463,.21408,.113028,.66166,224525,46371.9,.149203,.0223438,899.646,94.164398,0,13578600,67181.39999999999,55421.8,194783,4888.03,155082,247632,173941,63599.1,43490.2,48811.1,0,0,73959.39999999999,0,0,18881,445150,83099.3,15648.9,1715870,190700,253.257,0,0,29009.1,127804,11426,183362,48294.8,277914,0,67124.3,93771.10000000001,632914,0,61500.5,16120.2,178804,0,16111,16150.4,0
M2,8,800,,58.6927185085,51.25,13340.8129596,.184693,.270134,.335406,.211461,.108307,.701219,233018,45885.4,.15308,.021556,859.26,89.908203,0,12339400,78177.2,34649.8,185251,8052.2,115912,190772,158382,30724.5,49153.1,46722.5,0,0,48294.9,0,0,5205.69,283578,101089,1005.46,1652360,152354,299.626,0,0,53550.1,174364,41741.3,205809,22200.6,296135,.450909,66448.89999999999,88543.8,670874,0,95800,6703.45,148063,0,6733.94,6793.58,0
M2,9,900,,59.1541930692,52.80822,13743.3746916,.171847,.273,.336619,.216242,.105123,.728015,240138,45576,.160277,.0250355,823.364,82.214203,0,11129300,87306.39999999999,26752.5,165885,12628.9,82367.3,143912,141408,2964.92,56533.9,47180.3,15.7298,0,40551.8,0,0,.76703,184004,106797,18.4797,1528260,127880,1055.62,1478.53,0,78988.8,243870,70591.7,205371,15926.2,355969,7790.67,61937,95342.89999999999,824549,2889.41,107701,1778.63,148067,3120.19,226.739,1461.35,610.312
